Invoice_ID,Order_ID,Invoice_Date,Due_Date,Net_Amount,Tax_Amount,Invoice_Amount,Invoice_Status
INV002487,O001691,2026-07-25,2026-08-24,4704.71,846.85,5551.56,Open
INV002488,O001864,2026-05-10,2026-07-09,35454.11,6381.74,41835.85,Paid
INV002489,O001058,2026-04-26,2026-05-11,54488.53,9807.94,64296.46,Partially Paid
INV002490,O000854,2025-05-14,2025-07-13,88051.21,15849.22,103900.43,Open
INV002491,O001712,2025-12-13,2026-01-12,63676.1,11461.7,75137.79,Partially Paid
INV002492,O000373,2026-02-02,2026-02-17,35486.62,6387.59,41874.21,Partially Paid
INV002493,O000039,2025-05-08,2025-07-07,34459.15,6202.65,40661.79,Paid
INV002494,O000980,2026-04-22,2026-05-22,94328.42,16979.12,111307.54,Paid
INV002495,O002339,2025-10-13,2025-12-12,45118.2,8121.28,53239.47,Paid
INV002496,O002507,2026-07-05,2026-07-20,341505.15,61470.93,402976.08,Paid
INV002497,O000414,2025-12-27,2026-01-26,45516.98,8193.06,53710.04,Paid
INV002498,O001634,2026-06-14,2026-06-29,243409.35,43813.68,287223.03,Open
INV002499,O001315,2025-06-12,2025-06-27,226890.05,40840.21,267730.25,Partially Paid
INV002500,O001681,2026-07-23,2026-09-06,35290.66,6352.32,41642.98,Paid
INV002501,O002764,2025-08-01,2025-09-15,451574.7,81283.45,532858.15,Partially Paid
INV002502,O000142,2025-05-13,2025-06-27,45016.46,8102.96,53119.42,Open
INV002503,O002605,2025-01-14,2025-02-13,42910.3,7723.85,50634.15,Open
INV002504,O000623,2025-03-24,2025-04-23,98241.14,17683.41,115924.55,Paid
INV002505,O002473,2025-05-22,2025-06-21,41861.97,7535.15,49397.12,Paid
INV002506,O002514,2026-08-25,2026-09-24,2830.61,509.51,3340.12,Open
INV002507,O001571,2025-04-24,2025-05-09,361454.72,65061.85,426516.57,Paid
INV002508,O000522,2025-01-13,2025-03-14,310417.12,55875.08,366292.21,Partially Paid
INV002509,O002401,2025-02-08,2025-03-25,321885.53,57939.39,379824.92,Open
INV002510,O000581,2026-04-24,2026-06-23,131216.33,23618.94,154835.26,Open
INV002511,O002087,2025-04-22,2025-06-06,251802.58,45324.46,297127.04,Open
INV002512,O002850,2025-02-11,2025-03-28,237551.49,42759.27,280310.76,Partially Paid
INV002513,O001439,2025-01-19,2025-02-03,26659,4798.62,31457.62,Open
INV002514,O001197,2025-04-04,2025-05-04,43885.54,7899.4,51784.94,Open
INV002515,O001066,2025-07-11,2025-07-26,354894.88,63881.08,418775.96,Paid
INV002516,O001328,2025-07-30,2025-09-13,398506.37,71731.15,470237.51,Open
INV002517,O000350,2025-12-08,2026-01-07,235984.99,42477.3,278462.29,Open
INV002518,O001286,2025-12-03,2025-12-18,214809.81,38665.77,253475.58,Partially Paid
INV002519,O002992,2026-05-20,2026-07-04,7924.78,1426.46,9351.24,Paid
INV002520,O002804,2026-01-25,2026-03-26,449589.32,80926.08,530515.39,Paid
INV002521,O001706,2025-07-18,2025-09-01,34690.99,6244.38,40935.36,Paid
INV002522,O002495,2025-04-14,2025-05-14,28263.33,5087.4,33350.73,Open
INV002523,O002350,2026-08-16,2026-10-15,149123.61,26842.25,175965.86,Paid
INV002524,O000390,2026-02-21,2026-03-08,215294.08,38752.93,254047.01,Paid
INV002525,O000631,2025-05-06,2025-06-05,26009.49,4681.71,30691.19,Partially Paid
INV002526,O001491,2025-01-20,2025-02-19,33828.36,6089.1,39917.46,Open
INV002527,O000131,2025-05-20,2025-07-19,47184.13,8493.14,55677.28,Paid
INV002528,O002126,2026-08-08,2026-10-07,227187.24,40893.7,268080.94,Partially Paid
INV002529,O002005,2025-07-26,2025-09-24,208758.35,37576.5,246334.85,Paid
INV002530,O002600,2026-01-27,2026-03-28,217455.35,39141.96,256597.31,Partially Paid
INV002531,O001902,2026-01-01,2026-03-02,82735.16,14892.33,97627.49,Paid
INV002532,O002930,2026-05-25,2026-07-24,10487.21,1887.7,12374.91,Partially Paid
INV002533,O001961,2026-05-11,2026-06-25,80126.8,14422.82,94549.62,Partially Paid
INV002534,O002104,2026-07-22,2026-09-20,433222.55,77980.06,511202.61,Paid
INV002535,O001688,2026-06-08,2026-08-07,62217.92,11199.23,73417.15,Paid
INV002536,O002508,2025-10-25,2025-11-09,177286.03,31911.49,209197.51,Open
INV002537,O001779,2025-12-01,2026-01-30,17110.22,3079.84,20190.06,Partially Paid
INV002538,O000038,2026-01-31,2026-03-02,208896.54,37601.38,246497.91,Open
INV002539,O001289,2026-06-30,2026-08-14,133273.57,23989.24,157262.81,Partially Paid
INV002540,O002898,2026-07-12,2026-09-10,92027.16,16564.89,108592.05,Partially Paid
INV002541,O002161,2025-04-08,2025-04-23,38358.95,6904.61,45263.56,Paid
INV002542,O002460,2025-01-06,2025-02-20,277092.79,49876.7,326969.49,Paid
INV002543,O001138,2025-10-12,2025-10-27,105397.44,18971.54,124368.98,Paid
INV002544,O000851,2026-02-14,2026-03-01,17294.74,3113.05,20407.79,Open
INV002545,O000274,2025-07-04,2025-09-02,11684.27,2103.17,13787.44,Partially Paid
INV002546,O002022,2025-06-26,2025-07-11,28242.69,5083.68,33326.37,Open
INV002547,O002611,2026-07-22,2026-09-05,116636.2,20994.52,137630.71,Paid
INV002548,O002751,2025-12-29,2026-01-28,24029.03,4325.23,28354.26,Open
INV002549,O001267,2026-07-06,2026-09-04,25847.34,4652.52,30499.86,Partially Paid
INV002550,O002846,2025-03-14,2025-03-29,357081.77,64274.72,421356.49,Partially Paid
INV002551,O002424,2025-01-18,2025-02-17,188013.78,33842.48,221856.26,Open
INV002552,O001029,2026-05-07,2026-06-21,34305.76,6175.04,40480.79,Open
INV002553,O001627,2025-06-07,2025-06-22,294654.9,53037.88,347692.78,Partially Paid
INV002554,O000026,2025-03-16,2025-03-31,286592.18,51586.59,338178.77,Partially Paid
INV002555,O002738,2025-10-05,2025-12-04,148241.63,26683.49,174925.13,Paid
INV002556,O000217,2025-04-29,2025-06-13,172026.88,30964.84,202991.72,Partially Paid
INV002557,O001957,2025-11-19,2026-01-18,65673.99,11821.32,77495.3,Open
INV002558,O001257,2025-12-23,2026-01-07,7799.59,1403.93,9203.52,Partially Paid
INV002559,O002184,2026-03-05,2026-05-04,12905.27,2322.95,15228.22,Paid
INV002560,O001872,2026-04-13,2026-06-12,170005.04,30600.91,200605.95,Open
INV002561,O001899,2025-05-31,2025-06-15,42951.75,7731.31,50683.06,Partially Paid
INV002562,O001620,2025-04-16,2025-06-15,12706.31,2287.14,14993.44,Paid
INV002563,O002527,2026-07-16,2026-07-31,131474.89,23665.48,155140.37,Partially Paid
INV002564,O002503,2026-04-21,2026-05-06,23522.07,4233.97,27756.04,Paid
INV002565,O002631,2025-01-15,2025-02-14,220258.52,39646.53,259905.05,Partially Paid
INV002566,O000449,2025-11-22,2025-12-07,162770.24,29298.64,192068.89,Open
INV002567,O001674,2025-05-14,2025-07-13,17261.53,3107.07,20368.6,Open
INV002568,O000550,2026-02-28,2026-04-29,230551.52,41499.27,272050.79,Open
INV002569,O001584,2025-10-09,2025-11-08,462030.09,83165.42,545195.5,Paid
INV002570,O000053,2026-05-15,2026-06-29,4949.92,890.99,5840.91,Open
INV002571,O001448,2025-12-22,2026-02-05,14301.87,2574.34,16876.2,Paid
INV002572,O000893,2026-05-01,2026-05-31,168127.39,30262.93,198390.32,Paid
INV002573,O002309,2026-01-25,2026-03-11,442528.71,79655.17,522183.88,Partially Paid
INV002574,O000700,2025-11-12,2026-01-11,46708.98,8407.62,55116.6,Paid
INV002575,O002980,2025-07-24,2025-08-23,10072.58,1813.06,11885.64,Open
INV002576,O002506,2025-11-16,2026-01-15,25870.29,4656.65,30526.94,Paid
INV002577,O000688,2026-06-24,2026-08-08,159859.13,28774.64,188633.77,Open
INV002578,O001177,2025-11-26,2025-12-11,16616,2990.88,19606.88,Open
INV002579,O000705,2025-07-24,2025-09-07,371130.81,66803.55,437934.36,Open
INV002580,O000919,2026-01-19,2026-03-20,465201.72,83736.31,548938.03,Partially Paid
INV002581,O001535,2026-06-13,2026-08-12,37717.8,6789.2,44507.01,Paid
INV002582,O000447,2025-04-13,2025-05-28,25610.09,4609.82,30219.91,Open
INV002583,O001768,2025-09-25,2025-11-09,104526.07,18814.69,123340.77,Paid
INV002584,O002569,2025-06-19,2025-07-04,106526.47,19174.77,125701.24,Partially Paid
INV002585,O001827,2025-06-29,2025-07-14,15542.58,2797.66,18340.25,Partially Paid
INV002586,O000779,2025-09-30,2025-11-14,1356.87,244.24,1601.1,Partially Paid
INV002587,O001144,2025-11-29,2025-12-14,238110.15,42859.83,280969.98,Paid
INV002588,O001601,2026-06-04,2026-07-19,211738.42,38112.92,249851.34,Partially Paid
INV002589,O002218,2026-05-13,2026-06-12,205641.71,37015.51,242657.22,Open
INV002590,O002529,2025-08-13,2025-08-28,108050.38,19449.07,127499.44,Paid
INV002591,O000814,2026-08-20,2026-09-19,31102.5,5598.45,36700.95,Paid
INV002592,O002684,2025-07-23,2025-09-06,81024.21,14584.36,95608.57,Paid
INV002593,O001686,2026-07-29,2026-08-28,35710.61,6427.91,42138.53,Partially Paid
INV002594,O002056,2026-04-04,2026-04-19,80272.68,14449.08,94721.76,Paid
INV002595,O001861,2026-01-11,2026-02-10,155893.19,28060.77,183953.97,Partially Paid
INV002596,O002914,2025-09-09,2025-10-24,17490.64,3148.31,20638.95,Partially Paid
INV002597,O001843,2025-09-16,2025-11-15,51092.67,9196.68,60289.35,Paid
INV002598,O001846,2025-10-16,2025-11-15,34696.54,6245.38,40941.92,Partially Paid
INV002599,O002671,2026-01-21,2026-02-05,44259.3,7966.67,52225.98,Open
INV002600,O002985,2026-06-28,2026-07-13,135957.06,24472.27,160429.33,Paid
INV002601,O000441,2025-10-07,2025-10-22,54140.48,9745.29,63885.77,Partially Paid
INV002602,O001089,2026-01-20,2026-03-06,95807.68,17245.38,113053.06,Open
INV002603,O001218,2025-01-04,2025-03-05,545908.85,98263.59,644172.44,Paid
INV002604,O001792,2026-08-13,2026-08-28,20299.06,3653.83,23952.89,Paid
INV002605,O002265,2025-08-28,2025-10-27,95496.03,17189.29,112685.31,Open
INV002606,O001937,2026-08-05,2026-09-04,179934.97,32388.29,212323.26,Partially Paid
INV002607,O002027,2026-01-12,2026-02-11,137875.46,24817.58,162693.05,Paid
INV002608,O001291,2026-01-19,2026-03-05,10709.79,1927.76,12637.55,Paid
INV002609,O002154,2026-08-29,2026-09-28,19232.88,3461.92,22694.8,Partially Paid
INV002610,O001481,2026-01-03,2026-01-18,15899.29,2861.87,18761.16,Paid
INV002611,O000569,2025-02-14,2025-03-31,700731.81,126131.73,826863.53,Open
INV002612,O000487,2026-04-08,2026-06-07,13689.71,2464.15,16153.85,Open
INV002613,O000926,2025-08-05,2025-09-04,107630.42,19373.48,127003.89,Partially Paid
INV002614,O002124,2025-05-04,2025-05-19,662179.95,119192.39,781372.34,Partially Paid
INV002615,O002155,2025-10-27,2025-12-26,32701.08,5886.2,38587.28,Partially Paid
INV002616,O000578,2025-04-13,2025-05-13,8471.9,1524.94,9996.84,Paid
INV002617,O001109,2026-04-09,2026-05-09,49043.68,8827.86,57871.54,Partially Paid
INV002618,O000809,2025-10-24,2025-12-23,21851.58,3933.28,25784.86,Open
INV002619,O000807,2026-08-14,2026-09-13,301626.23,54292.72,355918.95,Open
INV002620,O001748,2025-02-11,2025-04-12,115814.13,20846.54,136660.68,Partially Paid
INV002621,O002541,2025-05-24,2025-06-08,299676.72,53941.81,353618.54,Open
INV002622,O001349,2025-06-30,2025-08-14,374657.26,67438.31,442095.57,Open
INV002623,O001433,2026-05-16,2026-06-30,46726.28,8410.73,55137.01,Paid
INV002624,O002007,2025-01-10,2025-02-24,17684.96,3183.29,20868.26,Paid
INV002625,O002117,2025-04-06,2025-06-05,14510.13,2611.82,17121.96,Paid
INV002626,O001907,2026-06-08,2026-06-23,254821.19,45867.81,300689,Paid
INV002627,O000737,2025-07-09,2025-07-24,205260.26,36946.85,242207.11,Paid
INV002628,O001762,2025-12-08,2026-01-07,273223.93,49180.31,322404.23,Open
INV002629,O001847,2025-05-14,2025-06-28,29161.82,5249.13,34410.95,Paid
INV002630,O001299,2026-08-01,2026-09-15,925911.97,166664.16,1092576.13,Open
INV002631,O002534,2025-10-14,2025-11-28,88568.36,15942.3,104510.66,Open
INV002632,O002085,2026-04-09,2026-05-24,37797.88,6803.62,44601.5,Paid
INV002633,O001499,2026-07-11,2026-08-25,24957.95,4492.43,29450.38,Partially Paid
INV002634,O001354,2026-02-13,2026-03-15,55456.3,9982.13,65438.44,Paid
INV002635,O000215,2025-11-28,2026-01-27,77937.02,14028.66,91965.68,Open
INV002636,O001121,2025-11-05,2026-01-04,9766.38,1757.95,11524.33,Paid
INV002637,O000331,2025-06-11,2025-07-26,108734.26,19572.17,128306.42,Partially Paid
INV002638,O001891,2025-06-04,2025-07-19,239967.29,43194.11,283161.4,Partially Paid
INV002639,O001356,2025-08-21,2025-10-05,300668.39,54120.31,354788.7,Open
INV002640,O002689,2025-05-12,2025-06-26,129685.57,23343.4,153028.97,Paid
INV002641,O002841,2026-08-25,2026-09-09,215418.01,38775.24,254193.26,Partially Paid
INV002642,O002150,2026-08-15,2026-08-30,159815.38,28766.77,188582.15,Partially Paid
INV002643,O002984,2025-07-07,2025-07-22,25326.06,4558.69,29884.75,Partially Paid
INV002644,O001823,2026-03-28,2026-04-12,344909.18,62083.65,406992.84,Open
INV002645,O002411,2026-09-02,2026-10-02,32513.74,5852.47,38366.21,Open
INV002646,O002816,2025-07-04,2025-07-19,31139.78,5605.16,36744.94,Open
INV002647,O001198,2025-05-29,2025-06-28,139789.51,25162.11,164951.62,Partially Paid
INV002648,O000810,2026-01-06,2026-02-05,180579.15,32504.25,213083.4,Paid
INV002649,O001028,2026-04-26,2026-05-26,63093.81,11356.89,74450.7,Open
INV002650,O002906,2025-11-12,2025-12-27,18323.74,3298.27,21622.01,Paid
INV002651,O001932,2026-07-18,2026-08-17,36275.07,6529.51,42804.58,Paid
INV002652,O001654,2026-04-23,2026-05-23,155566.84,28002.03,183568.87,Paid
INV002653,O000070,2025-03-08,2025-04-07,307455.88,55342.06,362797.94,Paid
INV002654,O001060,2026-03-19,2026-05-18,36507.46,6571.34,43078.8,Paid
INV002655,O002724,2025-02-27,2025-04-28,154673.37,27841.21,182514.57,Partially Paid
INV002656,O000573,2026-08-16,2026-08-31,8381.05,1508.59,9889.64,Paid
INV002657,O001254,2025-06-03,2025-08-02,27333.64,4920.06,32253.69,Open
INV002658,O002908,2025-11-27,2026-01-11,4934.95,888.29,5823.24,Partially Paid
INV002659,O002243,2025-10-25,2025-12-09,193912.34,34904.22,228816.57,Open
INV002660,O001287,2025-08-11,2025-09-10,569508.73,102511.57,672020.3,Partially Paid
INV002661,O002737,2025-06-25,2025-07-10,247773.74,44599.27,292373.02,Open
INV002662,O002756,2026-08-03,2026-10-02,36680.02,6602.4,43282.42,Partially Paid
INV002663,O002509,2026-06-11,2026-06-26,165417.38,29775.13,195192.51,Paid
INV002664,O002821,2025-09-10,2025-10-10,965.51,173.79,1139.3,Paid
INV002665,O000273,2026-06-02,2026-08-01,15136.98,2724.66,17861.64,Open
INV002666,O002217,2025-05-08,2025-05-23,40622.42,7312.04,47934.46,Open
INV002667,O000296,2025-11-06,2025-12-21,164545.69,29618.22,194163.92,Partially Paid
INV002668,O000900,2025-10-04,2025-11-03,34634.19,6234.15,40868.35,Partially Paid
INV002669,O001546,2026-07-25,2026-09-23,63031.56,11345.68,74377.25,Partially Paid
INV002670,O001194,2025-07-12,2025-08-11,92541.53,16657.48,109199.01,Partially Paid
INV002671,O000743,2025-04-26,2025-06-10,282937.71,50928.79,333866.49,Paid
INV002672,O001635,2025-09-01,2025-10-31,26691.4,4804.45,31495.85,Partially Paid
INV002673,O000514,2025-06-09,2025-06-24,105011.46,18902.06,123913.52,Paid
INV002674,O001306,2025-04-01,2025-04-16,49251.83,8865.33,58117.16,Open
INV002675,O002125,2025-03-13,2025-04-12,1054.37,189.79,1244.15,Paid
INV002676,O002245,2025-10-17,2025-12-16,40182.57,7232.86,47415.43,Open
INV002677,O002962,2025-10-14,2025-10-29,555456.58,99982.18,655438.76,Paid
INV002678,O002254,2025-06-16,2025-08-15,314475.56,56605.6,371081.16,Paid
INV002679,O001996,2025-06-26,2025-08-10,129820.51,23367.69,153188.21,Partially Paid
INV002680,O000132,2025-10-30,2025-12-29,55256.95,9946.25,65203.21,Open
INV002681,O002250,2025-03-23,2025-04-07,95529.64,17195.33,112724.97,Open
INV002682,O002002,2026-06-23,2026-08-07,42281.97,7610.75,49892.72,Partially Paid
INV002683,O000047,2025-09-15,2025-10-15,107177.63,19291.97,126469.61,Partially Paid
INV002684,O000927,2025-12-05,2026-01-19,35643.27,6415.79,42059.06,Open
INV002685,O002987,2025-08-24,2025-10-23,117451.38,21141.25,138592.63,Paid
INV002686,O002944,2025-08-03,2025-09-02,57977.24,10435.9,68413.14,Open
INV002687,O000617,2025-01-29,2025-02-13,26474.29,4765.37,31239.66,Partially Paid
INV002688,O000062,2026-01-13,2026-01-28,97353.31,17523.6,114876.91,Open
INV002689,O000161,2025-01-08,2025-02-07,41375.94,7447.67,48823.61,Partially Paid
INV002690,O000174,2025-10-10,2025-11-09,8649.03,1556.82,10205.85,Open
INV002691,O001211,2025-07-03,2025-08-17,473614.57,85250.62,558865.19,Open
INV002692,O000786,2026-05-29,2026-07-28,33468.33,6024.3,39492.63,Partially Paid
INV002693,O002909,2025-12-07,2025-12-22,32869.33,5916.48,38785.81,Paid
INV002694,O000363,2026-04-12,2026-05-12,199793.39,35962.81,235756.2,Paid
INV002695,O001334,2025-02-16,2025-03-18,29165.93,5249.87,34415.79,Paid
INV002696,O002982,2025-08-21,2025-09-20,327457.84,58942.41,386400.25,Open
INV002697,O000727,2025-06-28,2025-08-12,257164.28,46289.57,303453.85,Open
INV002698,O002767,2025-05-01,2025-05-16,104081.78,18734.72,122816.5,Paid
INV002699,O001476,2026-07-19,2026-08-03,19852.8,3573.5,23426.3,Partially Paid
INV002700,O001886,2025-11-20,2025-12-20,129714.42,23348.6,153063.02,Open
INV002701,O001544,2025-01-09,2025-03-10,46234.26,8322.17,54556.43,Paid
INV002702,O002060,2025-09-06,2025-09-21,14759.12,2656.64,17415.76,Paid
INV002703,O001800,2025-10-31,2025-11-15,439834.09,79170.14,519004.22,Partially Paid
INV002704,O000420,2025-10-12,2025-10-27,47345.57,8522.2,55867.77,Open
INV002705,O000396,2025-11-05,2025-11-20,101756.77,18316.22,120072.99,Paid
INV002706,O000008,2026-01-07,2026-01-22,29241.65,5263.5,34505.15,Paid
INV002707,O002397,2025-11-15,2026-01-14,48018.37,8643.31,56661.68,Paid
INV002708,O002183,2026-02-05,2026-03-22,152359.62,27424.73,179784.36,Paid
INV002709,O001015,2025-01-30,2025-03-01,455283.34,81951,537234.34,Open
INV002710,O001888,2026-02-12,2026-03-29,112472.22,20245,132717.22,Paid
INV002711,O000314,2025-06-14,2025-08-13,445257.71,80146.39,525404.09,Partially Paid
INV002712,O000237,2025-04-27,2025-05-12,82945.76,14930.24,97876,Open
INV002713,O002685,2025-10-15,2025-11-14,620537.89,111696.82,732234.71,Open
INV002714,O001492,2025-03-26,2025-04-25,343927.38,61906.93,405834.31,Open
INV002715,O001210,2025-11-22,2026-01-21,193548.76,34838.78,228387.53,Partially Paid
INV002716,O002579,2025-09-18,2025-10-18,21479.16,3866.25,25345.4,Paid
INV002717,O000746,2026-08-24,2026-09-08,49444.34,8899.98,58344.32,Open
INV002718,O002057,2025-12-11,2026-02-09,155513.22,27992.38,183505.6,Paid
INV002719,O002938,2026-03-17,2026-04-01,23167.99,4170.24,27338.23,Paid
INV002720,O001835,2025-10-02,2025-11-01,49875.61,8977.61,58853.22,Paid
INV002721,O002400,2026-08-13,2026-08-28,51906.96,9343.25,61250.21,Open
INV002722,O001442,2025-05-28,2025-07-27,85602.12,15408.38,101010.5,Paid
INV002723,O002834,2025-04-06,2025-05-21,16120.55,2901.7,19022.25,Paid
INV002724,O001993,2026-08-09,2026-09-23,365525.12,65794.52,431319.64,Paid
INV002725,O002231,2025-11-03,2026-01-02,39034.19,7026.15,46060.34,Open
INV002726,O000486,2025-08-25,2025-10-09,312034.68,56166.24,368200.92,Open
INV002727,O002477,2026-08-25,2026-10-09,34789.27,6262.07,41051.33,Paid
INV002728,O002700,2025-11-06,2026-01-05,46576.93,8383.85,54960.78,Open
INV002729,O001246,2026-01-20,2026-02-04,32633.69,5874.07,38507.76,Paid
INV002730,O000404,2025-05-03,2025-07-02,128242.12,23083.58,151325.7,Partially Paid
INV002731,O001672,2026-08-25,2026-09-09,11246.05,2024.29,13270.34,Paid
INV002732,O000252,2026-02-09,2026-04-10,45083.59,8115.05,53198.64,Paid
INV002733,O000323,2026-06-03,2026-07-18,462381.68,83228.7,545610.38,Open
INV002734,O001500,2025-09-04,2025-10-19,1198.23,215.68,1413.92,Paid
INV002735,O002498,2025-07-08,2025-09-06,237604.56,42768.82,280373.38,Paid
INV002736,O000714,2025-03-09,2025-04-08,39288.01,7071.84,46359.85,Paid
INV002737,O001884,2026-04-27,2026-06-26,330615.53,59510.8,390126.32,Partially Paid
INV002738,O002317,2025-08-20,2025-09-04,12072.32,2173.02,14245.33,Partially Paid
INV002739,O000133,2026-06-15,2026-06-30,587883.06,105818.95,693702.01,Open
INV002740,O000543,2025-12-27,2026-01-11,255521.56,45993.88,301515.44,Paid
INV002741,O001853,2026-07-11,2026-08-10,265995.73,47879.23,313874.96,Paid
INV002742,O002170,2025-01-26,2025-02-10,21807.57,3925.36,25732.94,Paid
INV002743,O001391,2025-09-08,2025-11-07,31736.18,5712.51,37448.69,Paid
INV002744,O000516,2025-07-01,2025-07-31,239424.3,43096.37,282520.67,Paid
INV002745,O001192,2025-07-17,2025-08-31,473700.15,85266.03,558966.17,Open
INV002746,O000453,2025-12-29,2026-01-28,454789.8,81862.16,536651.96,Open
INV002747,O000531,2025-07-07,2025-07-22,37141.26,6685.43,43826.69,Open
INV002748,O000914,2026-03-31,2026-05-15,9338.28,1680.89,11019.18,Partially Paid
INV002749,O000311,2025-11-13,2026-01-12,20253.3,3645.59,23898.89,Open
INV002750,O002481,2025-06-27,2025-07-27,7613.54,1370.44,8983.98,Open
